,Lat,Lon,Base,Hour,Day,labels_kmeans,labels_dbscan,labels_agg
229071,40.7559,-73.9791,2,20,3,1,1,1
5806,40.7399,-74.0387,0,8,5,0,4,0
207275,40.7968,-73.9729,1,8,2,1,1,1
466309,40.7654,-73.9578,3,14,5,1,1,1
150985,40.7307,-74.0008,1,22,1,0,1,0
344335,40.7663,-73.9564,3,15,3,1,1,1
343549,40.773,-73.886,3,13,3,4,1,2
289581,40.7564,-73.9904,2,14,0,1,1,1
45494,40.6464,-73.7911,1,13,3,2,3,3
480785,40.7303,-73.9819,3,8,1,0,1,0
40773,40.7339,-73.9866,1,12,2,0,1,1
311530,40.756,-73.9967,2,10,6,1,1,1
385175,40.746,-74.0003,3,6,1,0,1,0
987,40.7635,-73.9764,0,22,1,1,1,1
92986,40.645,-73.782,1,23,4,2,3,3
310082,40.7302,-74.0046,2,22,5,0,1,0
27516,40.7535,-73.9892,0,10,4,1,1,1
252183,40.7189,-74.0103,2,20,2,0,1,0
214852,40.7611,-73.9814,1,18,2,1,1,1
508895,40.7165,-74.0128,3,18,4,0,1,0
108190,40.7277,-73.9855,1,12,1,0,1,0
123149,40.7584,-73.9733,1,18,3,1,1,1
115234,40.7521,-73.976,1,14,2,1,1,1
487794,40.7215,-73.9823,3,8,2,0,1,0
463749,40.7435,-74.0073,3,23,4,0,1,0
47592,40.7748,-73.989,1,19,3,1,1,1
59169,40.7303,-73.982,1,17,5,0,1,0
7437,40.7787,-73.9869,0,14,6,1,1,1
333891,40.7284,-73.9835,3,7,2,0,1,0
31180,40.763,-73.9602,0,10,0,1,1,1
440496,40.759,-73.9859,3,21,1,1,1,1
277327,40.774,-73.8722,2,10,3,4,1,2
450524,40.7569,-73.9981,3,10,3,1,1,1
135381,40.7302,-73.9947,1,19,5,0,1,0
335688,40.7557,-73.9739,3,12,2,1,1,1
319571,40.7594,-73.9882,2,20,1,1,1,1
359534,40.7335,-74.0085,3,21,4,0,1,0
550479,40.7532,-73.9842,3,18,2,1,1,1
130208,40.7581,-73.9644,1,20,4,1,1,1
252054,40.7231,-73.9974,2,20,2,0,1,0
210094,40.7695,-73.9629,1,13,2,1,1,1
400608,40.7693,-73.9595,3,11,3,1,1,1
29792,40.735,-73.9932,0,21,5,0,1,0
79037,40.7413,-73.9851,1,17,2,0,1,1
387081,40.7406,-74.0057,3,12,1,0,1,0
131655,40.7076,-74.0057,1,23,4,0,1,0
195446,40.771,-73.9835,1,18,0,1,1,1
503239,40.7912,-73.9753,3,4,4,1,1,1
65272,40.6956,-73.9339,1,19,6,0,1,0
142462,40.6901,-73.9921,1,14,0,0,1,0
366220,40.7075,-74.0099,3,18,5,0,1,0
184960,40.7233,-73.9763,1,23,5,0,1,0
72715,40.7739,-73.8714,1,11,1,4,1,2
36264,40.73,-73.9892,1,8,1,0,1,0
92338,40.7556,-73.9678,1,22,4,1,1,1
310354,40.7581,-73.9931,2,22,5,1,1,1
169274,40.7903,-73.9792,1,13,4,1,1,1
111252,40.755,-73.9843,1,19,1,1,1,1
111100,40.7553,-73.9763,1,19,1,1,1,1
60834,40.6896,-73.9743,1,21,5,0,1,0
31539,40.7919,-73.9771,0,17,0,1,1,1
403702,40.7802,-73.9877,3,18,3,1,1,1
447642,40.7287,-74.0053,3,21,2,0,1,0
409269,40.7583,-73.9752,3,11,4,1,1,1
296244,40.6881,-73.9608,2,18,2,0,1,0
511924,40.7409,-74.0075,3,23,4,0,1,0
220759,40.8407,-73.9431,2,16,1,1,1,2
314359,40.6877,-73.9801,2,11,0,0,1,0
397078,40.6798,-73.9744,3,20,2,0,1,0
552350,40.751,-73.9909,3,20,2,1,1,1
82457,40.774,-73.8727,1,12,3,4,1,2
555087,40.7513,-74.0067,4,15,2,1,1,0
370962,40.6737,-73.9922,3,1,6,0,1,0
26053,40.7543,-73.9944,0,9,3,1,1,1
56890,40.7675,-73.981,1,4,5,1,1,1
144745,40.761,-73.9715,1,21,0,1,1,1
47048,40.7586,-73.9611,1,18,3,1,1,1
453441,40.772,-73.9619,3,17,3,1,1,1
245740,40.7636,-73.9724,2,22,0,1,1,1
236210,40.7228,-73.9832,2,12,5,0,1,0
110492,40.7396,-73.9846,1,18,1,0,1,1
483637,40.623,-74.0342,3,17,1,0,1,0
180920,40.6756,-73.9762,1,17,5,0,1,0
293302,40.7333,-74.0051,2,20,1,0,1,0
108192,40.7778,-73.9035,1,12,1,4,1,2
440899,40.745,-73.9889,3,22,1,1,1,1
441274,40.7291,-73.9813,3,23,1,0,1,0
320722,40.7272,-74.0055,2,7,2,0,1,0
352751,40.7093,-74.0109,3,11,4,0,1,0
338826,40.6868,-73.9961,3,19,2,0,1,0
209281,40.7655,-73.9678,1,12,2,1,1,1
150403,41.0689,-73.704,1,20,1,4,-1,2
1358,40.7989,-73.9414,0,10,2,1,1,2
7875,40.7846,-73.9808,0,6,0,1,1,1
8765,40.7206,-73.9907,0,18,0,0,1,0
25895,40.7407,-73.9799,0,6,3,1,1,1
500488,40.8525,-73.933,3,19,3,4,1,2
169921,40.7539,-73.9923,1,15,4,1,1,1
395361,40.7205,-74.0076,3,16,2,0,1,0
233756,40.723,-74.0081,2,19,4,0,1,0
506172,40.6415,-73.7888,3,14,4,2,3,3
219082,40.7741,-73.9516,2,6,1,1,1,1
279567,40.7202,-74.0011,2,20,3,0,1,0
447670,40.7555,-73.983,3,21,2,1,1,1
460526,40.7496,-73.9875,3,16,4,1,1,1
519249,40.7499,-73.9841,3,20,5,1,1,1
555835,40.7509,-73.9825,4,14,4,1,1,1
199720,40.7165,-73.9631,1,14,1,0,1,0
49113,40.7322,-73.9968,1,23,3,0,1,0
273794,40.7636,-73.972,2,10,2,1,1,1
23522,40.7218,-73.9998,0,19,0,0,1,0
8425,40.778,-73.9538,0,16,0,1,1,1
314547,40.7331,-73.987,2,13,0,0,1,1
535199,40.7537,-73.9958,3,12,1,1,1,1
191807,40.725,-73.9949,1,7,0,0,1,0
65029,40.6853,-73.9703,1,18,6,0,1,0
511586,40.7388,-73.9888,3,22,4,0,1,1
392812,40.7116,-73.953,3,8,2,0,1,0
374913,40.7141,-73.9563,3,18,6,0,1,0
252373,40.7363,-74.0014,2,21,2,0,1,0
108261,40.6945,-73.9962,1,12,1,0,1,0
478162,40.7297,-73.9589,3,17,0,0,1,0
320395,40.7247,-73.9986,2,5,2,0,1,0
33893,40.7443,-74.0021,0,11,2,0,1,0
64100,40.6781,-73.9687,1,14,6,0,1,0
224027,40.695,-74.177,2,16,2,3,2,4
142312,40.6871,-73.9656,1,13,0,0,1,0
531479,40.7157,-73.9989,3,18,0,0,1,0
485727,40.7741,-73.9823,3,21,1,1,1,1
170416,40.7242,-74.001,1,15,4,0,1,0
87250,40.7843,-73.9553,1,6,4,1,1,1
509309,40.7436,-73.9862,3,19,4,1,1,1
299359,40.7503,-73.9795,2,14,3,1,1,1
561324,40.7397,-73.9897,4,15,1,0,1,1
345602,40.7579,-73.9603,3,17,3,1,1,1
484493,40.7541,-73.9921,3,18,1,1,1,1
495957,40.7536,-73.9867,3,9,3,1,1,1
397538,40.7164,-73.9639,3,21,2,0,1,0
104749,40.7276,-74.0031,1,15,0,0,1,0
95284,40.7626,-73.985,1,16,5,1,1,1
111197,40.7361,-74.0059,1,19,1,0,1,0
139979,40.6731,-73.9272,1,20,6,0,1,0
131688,40.7381,-74.0081,1,23,4,0,1,0
115586,40.7686,-73.8626,1,15,2,4,1,2
207041,40.7179,-74.0027,1,8,2,0,1,0
139678,40.7593,-73.9921,1,19,6,1,1,1
520943,40.7645,-73.9957,3,22,5,1,1,1
394451,40.7581,-73.9736,3,15,2,1,1,1
521977,40.7035,-73.913,3,0,6,0,1,0
110374,40.7216,-73.9582,1,18,1,0,1,0
319434,40.7168,-74.0081,2,20,1,0,1,0
71694,40.7736,-73.9893,1,7,1,1,1,1
551785,40.7472,-74.0045,3,20,2,0,1,0
429776,40.7634,-73.9826,3,12,0,1,1,1
170835,40.7273,-74.0033,1,16,4,0,1,0
522992,40.7288,-73.9938,3,5,6,0,1,0
534310,40.7301,-73.9817,3,8,1,0,1,0
214298,40.7223,-73.984,1,18,2,0,1,0
383950,40.796,-73.9725,3,21,0,1,1,1
123851,40.723,-73.9977,1,20,3,0,1,0
344230,40.7241,-73.9509,3,15,3,0,1,0
50058,40.7748,-73.991,1,7,4,1,1,1
350653,40.69,-73.9702,3,6,4,0,1,0
366998,40.753,-73.9699,3,19,5,1,1,1
558131,40.7342,-73.9952,4,14,4,0,1,0
280123,40.7532,-73.9917,2,22,3,1,1,1
71787,40.7298,-73.9919,1,7,1,0,1,0
497164,40.7414,-74.0013,3,14,3,0,1,1
404521,40.6398,-73.9984,3,19,3,0,1,0
495144,40.7735,-73.9823,3,7,3,1,1,1
59696,40.7576,-73.9754,1,19,5,1,1,1
197853,40.7771,-73.9781,1,7,1,1,1,1
24168,40.7585,-73.975,0,16,1,1,1,1
255502,40.7541,-73.9758,2,19,3,1,1,1
85932,40.7612,-73.9777,1,21,3,1,1,1
136336,40.7414,-73.9795,1,22,5,1,1,1
113141,40.6885,-73.963,1,5,2,0,1,0
401494,40.7033,-74.0116,3,14,3,0,1,0
35898,40.7322,-74.0531,1,6,1,0,4,0
434642,40.7939,-73.97,3,10,1,1,1,1
232831,40.7247,-73.9973,2,17,4,0,1,0
106072,40.6719,-74.0107,1,20,0,0,1,0
83676,40.7571,-73.9746,1,16,3,1,1,1
177991,40.7092,-74.0143,1,9,5,0,1,0
372735,40.7479,-73.9853,3,11,6,1,1,1
560401,40.7233,-73.9911,4,20,4,0,1,0
102922,40.7289,-73.9809,1,5,0,0,1,0
138181,40.7386,-73.9959,1,12,6,0,1,1
206846,40.7236,-74.0108,1,8,2,0,1,0
481465,40.7185,-74.0041,3,11,1,0,1,0
399036,40.778,-73.9541,3,6,3,1,1,1
473004,40.7641,-73.9846,3,17,6,1,1,1
57869,40.726,-73.9409,1,13,5,1,1,0
91670,40.7656,-73.9677,1,20,4,1,1,1
495047,40.7583,-73.9891,3,7,3,1,1,1
14314,40.7346,-73.9998,0,14,5,0,1,0
375291,40.7181,-73.9519,3,20,6,0,1,0
176809,40.7222,-73.9873,1,1,5,0,1,0
327412,40.7649,-73.9663,3,6,1,1,1,1
182026,40.7404,-73.9889,1,19,5,0,1,1
328290,40.7539,-73.9975,3,9,1,1,1,1
256524,40.7544,-73.9744,2,23,3,1,1,1
230017,40.7236,-74.0108,2,23,3,0,1,0
199547,40.734,-74.0001,1,13,1,0,1,0
471039,40.7675,-73.9547,3,10,6,1,1,1
212092,40.7061,-74.0083,1,16,2,0,1,0
470499,40.7213,-73.9574,3,3,6,0,1,0
158235,40.7254,-73.9979,1,23,2,0,1,0
436539,40.6449,-73.7823,3,16,1,2,3,3
256620,40.7077,-74.0044,2,0,4,0,1,0
256343,40.7259,-73.998,2,22,3,0,1,0
225639,40.6627,-73.947,2,22,2,0,1,0
506111,40.7177,-73.9575,3,14,4,0,1,0
99064,40.7399,-73.9896,1,0,6,0,1,1
172372,40.7285,-73.9999,1,18,4,0,1,0
437386,40.7661,-73.9772,3,17,1,1,1,1
363090,40.7846,-73.976,3,10,5,1,1,1
113512,40.7452,-73.991,1,7,2,1,1,1
521179,40.7473,-74.003,3,23,5,0,1,0
403716,40.7409,-73.9881,3,18,3,0,1,1
112129,40.6429,-73.7893,1,21,1,2,3,3
184004,40.679,-73.9736,1,21,5,0,1,0
69644,40.7273,-73.9919,1,18,0,0,1,0
287463,40.7731,-73.8857,2,15,6,4,1,2
388842,40.7198,-74.0041,3,17,1,0,1,0
93778,40.7172,-74.0037,1,8,5,0,1,0
474803,40.7207,-74.0095,3,5,0,0,1,0
512565,40.7465,-73.9902,3,0,5,1,1,1
528103,40.7364,-73.9987,3,7,0,0,1,0
386504,40.7526,-73.9809,3,9,1,1,1,1
492807,40.7546,-73.9801,3,20,2,1,1,1
262847,40.7452,-73.995,2,19,5,0,1,1
340897,40.6961,-73.9954,3,4,3,0,1,0
423427,40.6671,-73.8152,3,1,6,2,-1,3
320130,40.8009,-73.9689,2,23,1,1,1,1
142230,40.7436,-73.9737,1,13,0,1,1,1
248457,40.7499,-73.9841,2,19,1,1,1,1
263095,40.6464,-73.7901,2,20,5,2,3,3
112337,40.7598,-73.9763,1,21,1,1,1,1
242081,40.7754,-73.9457,2,6,0,1,1,1
277842,40.7612,-73.9712,2,13,3,1,1,1
452485,40.7741,-73.872,3,16,3,4,1,2
516587,40.7774,-73.9634,3,16,5,1,1,1
512144,40.7402,-74.0059,3,23,4,0,1,0
320525,40.723,-73.9931,2,6,2,0,1,0
505584,40.7452,-73.991,3,12,4,1,1,1
272916,40.7382,-73.9855,2,0,2,0,1,1
239801,40.7685,-73.9822,2,7,6,1,1,1
269359,40.7125,-73.9428,2,8,1,0,1,0
253909,40.7529,-73.9813,2,13,3,1,1,1
237468,40.748,-73.9806,2,18,5,1,1,1
132773,40.6914,-73.9849,1,10,5,0,1,0
422488,40.7422,-73.985,3,23,5,0,1,1
331369,40.7186,-73.9833,3,18,1,0,1,0
268516,40.7267,-73.9924,2,20,0,0,1,0
547524,40.76,-73.9721,3,16,2,1,1,1
31167,40.7829,-73.9753,0,10,0,1,1,1
334544,40.708,-73.9444,3,8,2,0,1,0
285828,40.7163,-73.9613,2,20,5,0,1,0
355746,40.72,-74.0051,3,17,4,0,1,0
392956,40.7512,-73.9891,3,9,2,1,1,1
162452,40.7804,-73.9461,1,16,3,1,1,1
176825,40.759,-73.9784,1,1,5,1,1,1
37720,40.7553,-73.9751,1,16,1,1,1,1
526622,40.7244,-73.989,3,21,6,0,1,0
319508,40.7586,-73.9855,2,20,1,1,1,1
552143,40.7289,-74.0027,3,20,2,0,1,0
211457,40.6967,-73.9296,1,15,2,0,1,0
55022,40.7711,-73.9496,1,20,4,1,1,1
559714,40.715,-73.9936,4,19,2,0,1,0
355101,40.7611,-73.9835,3,16,4,1,1,1
320384,40.7681,-73.9846,2,5,2,1,1,1
155028,40.6746,-74.017,1,16,2,0,1,0
5543,40.7297,-73.987,0,22,4,0,1,0
349759,40.7227,-74.0081,3,0,4,0,1,0
435579,40.7334,-73.9582,3,13,1,1,1,0
194973,40.7458,-73.9937,1,17,0,1,1,1
220124,40.7736,-73.9457,2,13,1,1,1,1
312789,40.7685,-73.9538,2,18,6,1,1,1
428031,40.7194,-74.0097,3,5,0,0,1,0
66782,40.7554,-73.983,1,8,0,1,1,1
416213,40.6459,-73.9742,3,8,5,0,1,0
172505,40.7561,-73.9787,1,19,4,1,1,1
416723,40.6636,-73.9627,3,10,5,0,1,0
377286,40.7071,-74.0081,3,7,0,0,1,0
403272,40.7592,-73.9728,3,17,3,1,1,1
526149,40.7146,-74.0106,3,19,6,0,1,0
380878,40.6235,-74.0369,3,17,0,0,1,0
400196,40.763,-73.9795,3,9,3,1,1,1
333853,40.7236,-74.011,3,7,2,0,1,0
57782,40.7401,-73.992,1,13,5,0,1,1
307778,40.7483,-73.9889,2,13,5,1,1,1
437024,40.7636,-73.9854,3,16,1,1,1,1
543291,40.7739,-73.8715,3,8,2,4,1,2
154369,40.7635,-73.9687,1,15,2,1,1,1
437804,40.733,-74.0019,3,17,1,0,1,0
497388,40.7395,-73.9937,3,14,3,0,1,1
118004,40.6799,-73.9744,1,21,2,0,1,0
467191,40.7777,-73.9794,3,17,5,1,1,1
396361,40.7153,-73.9536,3,18,2,0,1,0
427678,40.7203,-73.9873,3,23,6,0,1,0
510928,40.7559,-73.9908,3,22,4,1,1,1
442360,40.7679,-73.953,3,7,2,1,1,1
330315,40.7543,-73.9869,3,16,1,1,1,1
521023,40.727,-73.9914,3,22,5,0,1,0
447240,40.7454,-73.9793,3,20,2,1,1,1
524524,40.7467,-73.9937,3,14,6,1,1,1
215389,40.7392,-73.9953,1,19,2,0,1,1
493228,40.7219,-74.0042,3,21,2,0,1,0
322022,40.7629,-73.9717,2,12,2,1,1,1
176897,40.8525,-73.9135,1,2,5,4,-1,2
56784,40.6806,-73.9623,1,2,5,0,1,0
283633,40.7259,-74.0076,2,23,4,0,1,0
158988,40.7371,-74.0003,1,6,3,0,1,0
217470,40.7601,-73.9787,1,21,2,1,1,1
62217,40.7202,-73.9938,1,0,6,0,1,0
262953,40.7368,-73.9805,2,19,5,0,1,1
59325,40.8513,-73.9397,1,18,5,4,1,2
519073,40.7378,-73.9846,3,19,5,0,1,1
301303,40.7307,-73.9925,2,21,3,0,1,0
227098,40.7157,-74.0032,2,13,3,0,1,0
96543,40.7644,-73.9598,1,18,5,1,1,1
241340,40.7233,-73.9992,2,18,6,0,1,0
55325,40.7274,-73.9792,1,21,4,0,1,0
356756,40.7345,-74.0062,3,18,4,0,1,0
542059,40.7373,-73.9947,3,6,2,0,1,1
149526,40.7078,-74.013,1,18,1,0,1,0
131994,40.7285,-73.9999,1,1,5,0,1,0
98522,40.7157,-73.9473,1,23,5,0,1,0
26626,40.7515,-73.9755,0,17,3,1,1,1
497214,40.7273,-73.992,3,14,3,0,1,0
97561,40.7263,-73.9893,1,21,5,0,1,0
458483,40.8022,-73.9363,3,10,4,1,1,2
219294,40.7333,-73.976,2,7,1,0,1,0
134732,40.7134,-73.962,1,17,5,0,1,0
364868,40.7428,-73.9965,3,16,5,0,1,1
519116,40.6914,-73.9665,3,19,5,0,1,0
546278,40.7062,-74.009,3,14,2,0,1,0
477210,40.7557,-73.9782,3,15,0,1,1,1
209809,40.7517,-73.9864,1,13,2,1,1,1
228259,40.695,-74.1775,2,18,3,3,2,4
60760,40.736,-74.0008,1,21,5,0,1,0
380155,40.72,-73.988,3,16,0,0,1,0
75671,40.7596,-73.9799,1,22,1,1,1,1
373641,40.7344,-73.9898,3,15,6,0,1,1
460682,40.747,-73.9935,3,16,4,1,1,1
542287,40.7295,-73.9778,3,7,2,0,1,0
106749,40.7776,-73.977,1,5,1,1,1,1
180708,40.7771,-73.9521,1,17,5,1,1,1
268867,40.774,-73.9807,2,4,1,1,1,1
150618,40.7608,-73.986,1,21,1,1,1,1
129495,40.7122,-74.008,1,18,4,0,1,0
204501,40.7275,-73.9935,1,21,1,0,1,0
518127,40.7699,-73.9826,3,18,5,1,1,1
332715,40.7528,-73.9794,3,22,1,1,1,1
355464,40.7589,-73.9724,3,16,4,1,1,1
126210,40.7311,-73.9742,1,6,4,0,1,0
130420,40.7227,-73.9874,1,20,4,0,1,0
244114,40.7261,-74.0073,2,17,0,0,1,0
396615,40.7414,-73.9897,3,19,2,0,1,1
125272,40.6637,-73.9317,1,22,3,0,1,0
373244,40.7642,-73.9738,3,13,6,1,1,1
53154,40.7456,-73.9867,1,17,4,1,1,1
378397,40.7459,-73.9882,3,12,0,1,1,1
65667,40.7233,-73.9967,1,22,6,0,1,0
41955,40.7852,-73.9713,1,17,2,1,1,1
215699,40.7549,-73.9999,1,19,2,1,1,1
125667,40.7437,-74.0065,1,0,4,0,1,0
13082,40.7414,-73.9987,0,13,4,0,1,1
103795,40.7583,-73.9207,1,9,0,1,1,2
542430,40.7226,-74.0105,3,7,2,0,1,0
94634,40.8268,-73.9228,1,13,5,4,1,2
275236,40.7432,-73.9916,2,18,2,0,1,1
303657,40.6922,-73.9442,2,14,4,0,1,0
211474,40.7545,-73.9834,1,15,2,1,1,1
362088,40.7315,-73.9891,3,2,5,0,1,0
99036,40.7269,-73.9946,1,0,6,0,1,0
338380,40.7346,-74.0002,3,18,2,0,1,0
59200,40.7333,-74.0093,1,17,5,0,1,0
98470,40.7195,-73.9972,1,23,5,0,1,0
207986,40.7389,-73.9874,1,10,2,0,1,1
434174,40.7343,-73.9549,3,8,1,1,1,0
432002,40.7619,-73.9657,3,19,0,1,1,1
136428,40.7085,-74.0089,1,22,5,0,1,0
533063,40.7592,-73.9723,3,2,1,1,1,1
436143,40.7424,-73.9746,3,15,1,1,1,1
66506,40.7268,-73.9835,1,7,0,0,1,0
93337,40.7446,-73.9811,1,1,5,1,1,1
413875,40.7866,-73.9721,3,21,4,1,1,1
477920,40.7557,-73.9748,3,17,0,1,1,1
291995,40.6951,-74.1783,2,15,1,3,2,4
168683,40.7885,-73.9781,1,11,4,1,1,1
223891,40.7476,-73.9852,2,15,2,1,1,1
236249,40.6936,-73.9984,2,12,5,0,1,0
151980,40.764,-73.9785,1,7,2,1,1,1
179698,40.7527,-73.8413,1,15,5,4,0,2
554047,40.742,-74.0046,3,22,2,0,1,0
400341,40.7684,-73.8624,3,10,3,4,1,2
20341,40.7396,-74.0062,0,21,3,0,1,0
124972,40.7441,-74.0051,1,22,3,0,1,0
175871,40.7462,-73.9904,1,23,4,1,1,1
190479,40.6955,-73.9888,1,20,6,0,1,0
233046,40.6879,-74.1823,2,17,4,3,2,4
494531,40.7104,-74.0064,3,6,3,0,1,0
175592,40.705,-74.0161,1,23,4,0,1,0
84487,40.7562,-73.9775,1,17,3,1,1,1
129636,40.7289,-73.9952,1,18,4,0,1,0
491950,40.7628,-73.9741,3,19,2,1,1,1
537269,40.7593,-73.9723,3,16,1,1,1,1
484404,40.7665,-73.9533,3,18,1,1,1,1
531473,40.7518,-73.9787,3,18,0,1,1,1
104533,40.7359,-73.9839,1,14,0,0,1,0
487905,40.7169,-73.9897,3,9,2,0,1,0
379791,40.7583,-73.9733,3,16,0,1,1,1
322097,40.7239,-73.9962,2,12,2,0,1,0
259052,40.7441,-73.9915,2,17,4,0,1,1
299881,40.7563,-73.9697,2,16,3,1,1,1
398141,40.7524,-73.9722,3,22,2,1,1,1
518310,40.7591,-73.9628,3,18,5,1,1,1
552238,40.728,-73.991,3,20,2,0,1,0
190760,40.7516,-73.9938,1,21,6,1,1,1
517936,40.7351,-73.9557,3,18,5,1,1,0
76050,40.7615,-73.9833,1,4,2,1,1,1
79982,40.7556,-73.9702,1,20,2,1,1,1
429526,40.7772,-73.9898,3,11,0,1,1,1
91334,40.7446,-73.9776,1,19,4,1,1,1
23181,40.7272,-73.9914,0,12,0,0,1,0
14301,40.7192,-73.9983,0,14,5,0,1,0
278185,40.7546,-73.9844,2,15,3,1,1,1
288577,40.7709,-73.866,2,6,0,4,1,2
138089,40.7708,-73.9628,1,11,6,1,1,1
167865,40.7583,-73.989,1,8,4,1,1,1
280764,40.7109,-74.0062,2,6,4,0,1,0
282924,40.748,-73.9913,2,20,4,1,1,1
104429,40.7627,-73.9749,1,14,0,1,1,1
273205,40.7969,-73.9711,2,6,2,1,1,1
511271,40.7242,-73.9978,3,22,4,0,1,0
226432,40.7954,-73.9696,2,8,3,1,1,1
453564,40.755,-73.9734,3,17,3,1,1,1
373172,40.7213,-74.0044,3,13,6,0,1,0
468649,40.7156,-74.0147,3,20,5,0,1,0
519300,40.7481,-73.9914,3,20,5,1,1,1
3488,40.7745,-73.9638,0,20,3,1,1,1
404588,40.7553,-73.9751,3,19,3,1,1,1
458270,40.8012,-73.9481,3,9,4,1,1,2
418766,40.7269,-74.0447,3,17,5,0,4,0
70539,40.7556,-73.9818,1,20,0,1,1,1
426700,40.7483,-73.9783,3,18,6,1,1,1
45809,40.7071,-74.0041,1,14,3,0,1,0
306787,40.727,-73.984,2,1,5,0,1,0
462848,40.7762,-73.9871,3,21,4,1,1,1
421933,40.7585,-73.9888,3,22,5,1,1,1
526297,40.7691,-73.8657,3,19,6,4,1,2
105232,40.7232,-73.9987,1,16,0,0,1,0
212883,40.742,-74.0038,1,17,2,0,1,0
179116,40.6679,-73.9855,1,14,5,0,1,0
270797,40.7653,-73.9613,2,16,1,1,1,1
276898,40.7643,-73.9786,2,7,3,1,1,1
511890,40.7408,-73.9901,3,23,4,0,1,1
281206,40.719,-73.9643,2,10,4,0,1,0
272668,40.7257,-74.0019,2,22,1,0,1,0
20546,40.7628,-73.9715,0,1,4,1,1,1
134947,40.7024,-73.9873,1,18,5,0,1,0
408296,40.7606,-73.9949,3,8,4,1,1,1
432930,40.7546,-73.9838,3,0,1,1,1,1
250783,40.7673,-73.9814,2,15,2,1,1,1
97322,40.7684,-73.9847,1,20,5,1,1,1
253918,40.7242,-74.0365,2,13,3,0,4,0
530096,40.688,-74.183,3,15,0,3,2,4
309763,40.7721,-73.9672,2,21,5,1,1,1
164824,40.7566,-73.977,1,20,3,1,1,1
337074,40.7627,-73.9698,3,16,2,1,1,1
528618,40.7625,-73.9572,3,8,0,1,1,1
541810,40.7383,-73.9859,3,6,2,0,1,1
295643,40.6775,-73.9463,2,16,2,0,1,0
10803,40.7553,-73.9749,0,16,2,1,1,1
557697,40.7552,-73.9838,4,8,3,1,1,1
492901,40.7411,-73.9857,3,20,2,0,1,1
56012,40.6878,-74.1819,1,22,4,3,2,4
161099,40.7429,-73.9742,1,14,3,1,1,1
137236,40.7198,-74.0053,1,2,6,0,1,0
368639,40.7281,-74.0054,3,22,5,0,1,0
217907,40.7753,-73.9903,1,22,2,1,1,1
69116,40.7473,-73.9828,1,17,0,1,1,1
189583,40.6768,-74.0135,1,17,6,0,1,0
16327,40.8483,-74.451,0,15,0,3,-1,4
384814,40.6862,-73.9892,3,4,1,0,1,0
271264,40.7717,-73.9633,2,18,1,1,1,1
380519,40.737,-74.0088,3,17,0,0,1,0
366565,40.7698,-73.9508,3,18,5,1,1,1
164500,40.7402,-73.9959,1,20,3,0,1,1
173067,40.8097,-73.9591,1,20,4,1,1,2
440505,40.7568,-73.988,3,21,1,1,1,1
165887,40.7281,-73.9992,1,22,3,0,1,0
77786,40.7836,-73.9815,1,14,2,1,1,1
327770,40.7754,-73.9565,3,7,1,1,1,1
86270,40.7494,-73.989,1,21,3,1,1,1
483289,40.7611,-73.978,3,16,1,1,1,1
522238,40.6753,-73.952,3,0,6,0,1,0
121514,40.7656,-73.968,1,15,3,1,1,1
53361,40.7464,-74.0081,1,17,4,0,1,0
47287,40.7762,-73.9896,1,18,3,1,1,1
285028,40.7527,-73.9857,2,16,5,1,1,1
448367,40.7558,-73.9831,3,23,2,1,1,1
463409,40.7382,-73.9836,3,22,4,0,1,1
188036,40.7269,-73.9472,1,13,6,0,1,0
25025,40.742,-74.0057,0,13,2,0,1,0
253223,40.7326,-73.9982,2,8,3,0,1,0
544554,40.7649,-73.9576,3,11,2,1,1,1
365493,40.7595,-73.9698,3,17,5,1,1,1
166920,40.7557,-73.9976,1,3,4,1,1,1
28043,40.7578,-73.9818,0,17,4,1,1,1
32714,40.7696,-73.9651,0,17,1,1,1,1
69964,40.7167,-74.0147,1,19,0,0,1,0
460632,40.7178,-73.9962,3,16,4,0,1,0
16945,40.76,-73.9724,0,10,1,1,1,1
512441,40.7701,-73.9804,3,0,5,1,1,1
96552,40.6918,-73.9666,1,18,5,0,1,0
299804,40.7301,-73.9962,2,16,3,0,1,0
542568,40.7278,-74.0045,3,7,2,0,1,0
289894,40.7234,-74.0048,2,16,0,0,1,0
161758,40.7513,-73.9779,1,15,3,1,1,1
225520,40.7643,-73.9688,2,21,2,1,1,1
261562,40.7387,-74.0065,2,12,5,0,1,0
347415,40.7427,-73.9903,3,20,3,0,1,1
117216,40.7168,-74.009,1,19,2,0,1,0
253093,40.7167,-73.937,2,7,3,0,1,0
539200,40.7659,-73.9831,3,19,1,1,1,1
473573,40.7592,-73.9519,3,19,6,1,1,1
151115,40.762,-73.9864,1,0,2,1,1,1
190361,40.7407,-73.9877,1,20,6,0,1,1
216031,40.7294,-74.0039,1,20,2,0,1,0
282267,40.7343,-73.9785,2,16,4,0,1,0
151990,40.6894,-73.9867,1,7,2,0,1,0
369521,40.6789,-74.0068,3,23,5,0,1,0
476514,40.7629,-73.9682,3,12,0,1,1,1
326816,40.7361,-74.0035,3,0,1,0,1,0
261002,40.7552,-73.9716,2,5,5,1,1,1
145597,40.7572,-73.9824,1,6,1,1,1,1
93243,40.7061,-74.009,1,1,5,0,1,0
227995,40.7602,-73.9721,2,17,3,1,1,1
